date,close,open,high,low,vol,amount
20020509,3249.013,3219.601,3267.01,3216.355,5148591.44,4709447.6208
20020510,3216.691,3250.103,3253.075,3215.178,5703985.68,5067585.1788
20020513,3175.669,3208.04,3208.04,3171.922,4416984.16,3989110.8627
20020514,3153.153,3173.533,3193.332,3149.164,4125382.45,3900737.2671
20020515,3131.417,3150.907,3162.75,3123.258,4184959.68,3952803.6475
20020516,3066.88,3120.585,3120.585,3060.018,5637302.76,5115781.7682
20020517,3100.248,3054.292,3100.378,3038.229,5119135.77,4746199.9819
20020520,3072.23,3106.201,3106.201,3041.402,4120701.45,3765031.3071
20020521,3170.608,3129.192,3199.602,3106.688,8661128.95,8593985.3006
20020522,3133.529,3169.66,3174.388,3132.403,5608773.97,5614509.8436
20020523,3127.131,3140.154,3175.253,3123.543,4534169.82,4553924.3822
20020524,3080.785,3131.502,3136.099,3072.998,4899407.97,4484083.4821
20020527,3083.757,3089.439,3106.574,3061.675,3339189.36,3157776.7061
20020528,3102.262,3093.56,3118.534,3086.883,3825076.48,3497571.5111
20020529,3051.845,3108.567,3108.567,3041.546,4266353.43,3963328.4342
20020530,3059.329,3050.692,3061.022,3014.668,3846221.78,3566498.5938
20020531,3037.001,3059.358,3073.502,3032.225,3244925.46,2989039.4923
20020603,2978.961,3028.026,3028.026,2972.318,3722769.71,3302514.0695
20020604,3010.459,2987.508,3018.502,2972.802,3687625.4,3304226.3484
20020605,2964.014,3009.972,3010.38,2962.076,3702855.97,3172626.2134
20020606,3073.673,2958.855,3092.849,2948.713,6568992.98,5739185.9763
20020607,3083.291,3073.175,3106.72,3046.538,8164651.13,7143642.1181
20020610,3068.686,3081.783,3085.901,3058.59,4501376.77,3893300.4445
20020611,3079.752,3069.541,3090.774,3063.907,4275819.54,3817928.269
20020612,3071.087,3082.288,3085.014,3044.976,3487200.34,3170499.69
20020613,3046.883,3070.605,3081.335,3042.017,3978000.47,3676211.9425
20020614,3023.21,3041.045,3041.069,3018.861,3438819.74,3061830.4421
20020617,3022.017,3011.4,3022.756,3000.425,2652885.64,2319128.3532
20020618,3076.092,3024.038,3081.846,3024.038,5030508.23,4489967.4607
20020619,3045.522,3078.34,3079.976,3039.819,3250100.06,2877833.0194
20020620,3062.744,3045.334,3078.013,3045.334,4245608.25,3655758.856
20020621,3180.942,3063.643,3193.825,3063.272,13915051.26,12301325.6578
20020624,3478.121,3481.119,3488.337,3372.789,33219151.63,32248679.6209
20020625,3496.397,3564.975,3575.868,3478.649,29886889.36,28870978.1178
20020626,3507.505,3479.28,3532.035,3453.82,17794038.42,17620101.6173
20020627,3522.941,3506.953,3543.122,3490.459,12394915.11,11999206.3929
20020628,3551.328,3522.909,3559.394,3509.719,12969376.78,12653414.7718
20020701,3519.3,3556.528,3564.063,3515.217,7813639.16,7532364.5679
20020702,3546.517,3512.558,3547.558,3489.087,7736194.24,7158227.3869
20020703,3568.013,3552.585,3578.895,3538.898,8141554.76,7212978.8263
20020704,3521.709,3574.632,3586.059,3520.202,9145419.44,8165444.3234
20020705,3537.313,3521.709,3538.295,3489.679,4540296.3,4120752.0663
20020708,3547.956,3540.875,3558.981,3527.3,7235779.85,6575170.6714
20020709,3533.893,3552.419,3562.437,3527.464,6667033.39,6077658.4758
20020710,3460.202,3533.689,3541.772,3457.915,6932478.48,6671193.6662
20020711,3456.781,3447.742,3482.848,3442.898,5655200.48,5396204.8402
20020712,3454.431,3456.953,3469.433,3446.669,4622345.94,4318826.1876
20020715,3423.982,3451.043,3452.933,3417.673,4765475.39,4367587.4792
20020716,3423.926,3422.136,3465.583,3415.819,3830168.92,3696222.3594
20020717,3459.658,3427.956,3461.174,3402.963,4223848.61,4067590.6911
20020718,3481.361,3463.053,3487.866,3445.194,5531650.91,5261600.6443
20020719,3487.872,3484.737,3494.559,3465.55,4767751.83,4612703.3615
20020722,3425.487,3484.57,3484.57,3424.542,5310547.48,5113853.2319
20020723,3433.977,3416.21,3460.114,3412.54,4518208.88,4539605.4185
20020724,3425.822,3436.468,3454.579,3414.083,3620880.06,3695897.3396
20020725,3406.538,3434.487,3451.019,3396.672,3685287.93,3552071.5765
20020726,3398.785,3405.916,3428.883,3392.451,3328776.89,3167401.6815
20020729,3427.945,3395.498,3428.916,3389.87,3052160.22,2975196.9747
20020730,3431.459,3428.559,3437.655,3411.384,3123929.75,3016100.6898
20020731,3405.703,3433.158,3448.138,3400.762,3483048.57,3681954.8654
20020801,3416.677,3398.933,3427.003,3377.848,3066546.62,3107245.1021
20020802,3420.579,3419.568,3426.874,3410.75,2683016.23,2846455.8137
20020805,3401.463,3422.542,3422.542,3397.928,2445468.02,2450184.865
20020806,3436.113,3395.874,3460.478,3390.351,4388105.58,4226886.477
20020807,3428.082,3440.345,3440.345,3420.815,2658424.14,2666657.7547
20020808,3407.69,3428.708,3443.424,3401.553,2607871.5,2610014.1138
20020809,3385.095,3405.077,3405.077,3372.961,3147772.86,3151565.5388
20020812,3360.752,3375.279,3377.152,3358.567,2825804.78,2799756.827
20020813,3367.402,3357.892,3380.111,3357.788,2273254.45,2278967.2777
20020814,3393.595,3368.148,3393.604,3362.259,2195594.89,2191880.53
20020815,3377.365,3394.844,3394.844,3371.619,2156391.63,2169779.1629
20020816,3389.333,3374.078,3403.749,3349.293,3266647.75,3190145.5842
20020819,3393.99,3385.776,3402.482,3375.925,2350694.75,2384052.2144
20020820,3451.113,3392.799,3454.294,3391.419,4772113.18,4859897.7892
20020821,3448.516,3453.815,3461.997,3441.304,4108414.05,4202733.7214
20020822,3480.54,3449.042,3499.683,3449.042,6250873.88,6664674.1522
20020823,3476.665,3484.759,3489.565,3470.375,3861911.39,4177911.6762
20020826,3448.368,3478.121,3480.965,3443.419,3867850.01,4274529.4719
20020827,3456.965,3448.348,3463.261,3444.162,4906148.81,5604247.4279
20020828,3454.269,3459.323,3469.524,3448.926,3905237.33,4334284.0591
20020829,3437.606,3455.072,3471.22,3435.786,3904043.63,4067762.8013
20020830,3436.843,3436.455,3445.215,3431.853,2765420.94,2821427.6803
20020902,3443.899,3438.177,3448.865,3431.336,2640401.82,2738474.8605
20020903,3452.723,3445.728,3462.555,3445.728,2969557.24,3143544.5052
20020904,3437.856,3455.791,3465.072,3433.896,3261830.04,3366805.2561
20020905,3390.948,3433.364,3434.835,3380.291,4329353.63,4279208.4271
20020906,3374.31,3386.644,3399.435,3370.909,3440081.87,3430294.8958
20020909,3345.219,3365.941,3366.331,3336.33,3133521.28,3077464.1005
20020910,3350.093,3344.773,3359.322,3334.153,2322166.33,2330614.2304
20020911,3337.22,3349.487,3352.411,3306.871,2745415.28,2698353.1182
20020912,3344.587,3337.516,3355.247,3321.49,2396927.91,2461693.0291
20020913,3339.898,3345.429,3346.927,3336.567,1887388.91,1921185.9194
20020916,3276.574,3339.7,3339.7,3269.324,2706631.3,2625425.3421
20020917,3280.54,3277.361,3303.061,3248.635,3066384.38,2863858.7717
20020918,3258.315,3278.748,3278.748,3254.717,2080336.08,1995215.3566
20020919,3326.965,3255.498,3336.464,3242.786,3935884.71,3715105.7216
20020920,3287.148,3326.842,3326.842,3282.339,2833872.71,2783350.9027
20020923,3292.881,3277.133,3296.554,3276.31,1909911.48,1957805.3692
20020924,3277.053,3294.026,3295.586,3275.2,2219032.59,2228012.6765
20020925,3286.079,3276.041,3301.34,3270.104,3001962.94,3011422.4854
20020926,3265.643,3287.449,3296.964,3261.356,2763513.69,2811867.2159
20020927,3243.926,3267.24,3271.436,3236.216,2765779.88,2648194.8607
20021008,3197.942,3227.459,3227.459,3183.145,1841791.75,1708832.0136
20021009,3141.263,3194.38,3196.437,3137.713,2543809.58,2191882.5024
20021010,3115.621,3138.75,3152.479,3112.688,1985274.61,1680413.6854
20021011,3107.036,3116.117,3131.237,3101.271,1941567.6,1659466.3194
20021014,3118.348,3109.013,3125.112,3076.396,2577179.65,2182706.5636
20021015,3114.861,3116.764,3132.509,3109.667,2280149.73,1934284.6678
20021016,3138.534,3115.524,3159.77,3115.524,2923718.58,2496948.8968
20021017,3072.649,3139.826,3139.826,3069.641,2539320.61,2134134.107
20021018,3088.174,3071.786,3098.601,3049.955,2623349.65,2272385.617
20021021,3088.939,3086.136,3093.125,3062.494,2148758.75,1813224.6343
20021022,3126.865,3089.374,3134.78,3087.329,3838394.03,3314083.1853
20021023,3123.794,3123.369,3126.148,3105.051,3085180.61,2695944.5206
20021024,3093.735,3124.042,3124.042,3090.203,3185181.34,2868375.7084
20021025,3062.987,3092.186,3105.49,3056.603,2705132.34,2431243.7838
20021028,3009.193,3059.344,3059.344,3004.195,2774569.15,2389498.6475
20021029,3037.304,3005.775,3041.637,2989.784,2913633.68,2512136.0517
20021030,3037.939,3037.094,3048.199,3007.579,2844378.26,2413295.9674
20021031,3036.184,3037.94,3064.956,3028.733,2580696.96,2266830.7115
20021101,3050.561,3035.841,3051.583,3020.207,2336595.89,2046684.3686
20021104,3107.242,3064.774,3107.888,3061.712,3443083.67,3123603.8113
20021105,3161.543,3112.397,3176.922,3107.981,6746221.39,5951110.1323
20021106,3143.194,3161.737,3161.737,3137.757,3785341.22,3454828.5608
20021107,3148.124,3143.703,3157.378,3131.074,3510879.58,3220198.1001
20021108,3075.176,3182.148,3189.142,3067.066,4558831.11,3996477.4535
20021111,3036.702,3076.69,3089.558,3030.87,2652985.22,2320210.8835
20021112,2997.206,3038.331,3061.032,2984.681,4181036.26,3463993.7515
20021113,3015.367,2993.386,3015.872,2953.329,3722065.73,3093515.5113
20021114,2971.27,3015.317,3015.812,2969.228,3526301.72,2961172.0003
20021115,2983.543,2968.082,3019.368,2955.564,3759862.13,3229260.562
20021118,2938.095,2983.562,2991.097,2932.174,2708440.91,2249519.2686
20021119,2952.314,2928.767,2958.828,2902.632,2925223.92,2438874.6583
20021120,2904.202,2947.005,2947.005,2898.574,3139541.46,2523619.5029
20021121,2836.144,2899.482,2899.888,2831.373,4200711.94,3192432.7105
20021122,2833.499,2836.114,2870.074,2790.545,4263142.34,3161188.9329
20021125,2840.485,2829.491,2849.076,2808.016,2726221.26,1979010.107
20021126,2788.784,2837.662,2860.337,2786.942,3046868.01,2265880.5722
20021127,2810.55,2777.947,2816.389,2757.705,3787394.92,2622558.3581
20021128,2876.888,2810.341,2877.141,2797.309,4747300.26,3422876.7227
20021129,2920.718,2882.198,2951.605,2865.765,8375301.28,6333576.5257
20021202,2837.987,2919.09,2919.09,2835.951,3801753.43,2817317.6567
20021203,2861.354,2836.877,2861.453,2823.793,2914048.57,2133945.133
20021204,2870.323,2864.416,2897.01,2846.713,3686296.99,2751869.5898
20021205,2850.229,2865.917,2865.917,2832.501,2880547.74,2076148.8841
20021206,2854.585,2849.987,2874.397,2837.78,2770837.33,2019474.0257
20021209,2847.516,2851.785,2866.786,2836.278,2185301.25,1608348.0565
20021210,2818.3,2851.954,2864.893,2816.413,2846027.26,2109478.5175
20021211,2796.805,2814.802,2816.264,2777.694,2672089.76,1978905.431
20021212,2806.014,2796.687,2836.368,2792.181,2999719.91,2291008.6165
20021213,2830.629,2791.076,2837.755,2775.841,3852125.72,2802416.2226
20021216,2859.532,2833.304,2859.782,2822.827,4330466.85,3237560.0467
20021217,2878.57,2862.112,2883.024,2856.225,5160983.82,3805915.6263
20021218,2868.419,2878.558,2903.965,2864.851,5691345.25,4312542.0971
20021219,2865.938,2865.738,2873.1,2842.751,3868655.59,2933100.9417
20021220,2905.005,2868.56,2909.908,2860.392,5448431.72,4108963.4912
20021223,2907.331,2912.699,2938.853,2900.813,5769842.33,4300810.0897
20021224,2905.864,2907.681,2910.658,2885.528,3752849.63,3066634.051
20021225,2887.138,2907.523,2914.606,2884.111,4561657.64,3556600.4534
20021226,2809.937,2882.665,2883.473,2806.985,5605599.14,4220098.6188
20021227,2802.956,2797.827,2817.61,2768.391,5090549.13,3865599.45
20021230,2771.018,2797.544,2798.307,2744.653,4035695.63,3162829.3947
20021231,2759.3,2764.102,2778.572,2738.551,3987425.85,3174903.4415
20030102,2689.493,2743.21,2743.304,2682.267,3387975.95,2473408.5218
20030103,2687.72,2681.635,2700.388,2673.249,2879432.29,2007179.5794
20030106,2722.282,2684.832,2723.744,2675.045,3174036.03,2320688.8241
20030107,2718.326,2723.178,2740.666,2705.597,3444323.64,2535859.0872
20030108,2790.037,2716.667,2790.261,2714.875,4639549.55,3424156.9696
20030109,2835.489,2794.283,2848.745,2773.436,8726297.07,6485061.4089
20030110,2811.192,2834.304,2860.997,2809.839,7812705.75,5928028.3103
20030113,2821.599,2803.032,2830.935,2798.988,4501316.59,3532212.4738
20030114,2999.398,2823.122,3027.749,2823.122,15135691.19,11747647.4368
20030115,2963.99,3004.918,3027.811,2945.58,12762209.86,10111045.5235
20030116,3010.611,2964.887,3014.147,2957.397,9004031.2,7234204.607
20030117,2998.666,3014.592,3027.463,2985.368,8696221.77,6907775.3457
20030120,3012.075,2998.646,3012.793,2963.528,6748021.61,5485958.6273
20030121,2953.515,3018.571,3029.033,2953.417,7272653.7,5809587.8537
20030122,2961.89,2948.026,2969.244,2941.448,6497184.47,5106207.7563
20030123,2942.162,2960.061,2984.979,2941.464,6544068.94,4922104.4682
20030124,2992.108,2939.762,2998.295,2934.999,6411687.26,4815813.6575
20030127,3031.448,2994.851,3037.733,2994.193,7507385.46,5658304.1902
20030128,3044.034,3032.212,3045.757,3021.273,5360114.87,4335028.6958
20030129,3051.219,3045.014,3069.125,3042.82,6010774.15,5036504.6288
20030210,3010.633,3048.806,3048.806,3006.496,3864820.29,3084378.4475
20030211,3031.311,3005.427,3032.132,3001.055,3750122.16,3046874.6488
20030212,3063.023,3031.654,3064.287,3020.391,6077369.5,4866620.2861
20030213,3043.886,3066.633,3082.357,3040.773,7238078.29,5963006.2368
20030214,3046.601,3041.835,3055.124,3033.564,5188047.85,4334379.4563
20030217,3021.914,3048.753,3053.671,3011.112,5407870.97,4345184.37
20030218,3018.696,3019.388,3027.332,3006.492,4377810.52,3533338.3251
20030219,3046.268,3018.614,3046.296,3002.318,4252643.17,3499424.6799
20030220,3041.894,3045.948,3056.125,3038.561,4591896.91,3865745.7808
20030221,2990.007,3040.867,3040.867,2984.674,6048239.64,4790918.5964
20030224,2990.081,2985.856,3006.024,2980.861,3811756.88,3172244.4779
20030225,3043.167,2993.459,3044.107,2993.459,5928552.08,5081360.1177
20030226,3044.07,3043.837,3047.332,3031.347,4176621.51,3704860.6114
20030227,3051.915,3044.963,3061.267,3044.122,4311487.82,3722835.8315
20030228,3057.241,3052.352,3063.022,3040.129,3756807.97,3278430.1201
20030303,3073.441,3058.271,3073.891,3051.227,4598286.98,4028150.7522
20030304,3076.993,3077.729,3087.424,3065.817,4157979.5,3701133.3936
20030305,3070.353,3078.442,3079.932,3052.569,4630287.24,4038423.757
20030306,3030.948,3071.204,3071.204,3027.486,4973536.69,4168968.8537
20030307,3027.735,3028.809,3040.156,3019.702,4398224.34,3694649.0314
20030310,2974.373,3022.054,3026.128,2972.757,4719185.0,3827170.5312
20030311,2971.493,2971.135,2984.64,2960.934,3278767.6,2794576.3628
20030312,2995.963,2971.094,2996.316,2957.2,3534641.24,3127348.144
20030313,2978.227,2996.054,2999.458,2975.894,3410463.58,2911769.2751
20030314,2994.668,2976.872,2998.09,2970.604,3822324.54,3356957.8876
20030317,2989.835,2992.73,2992.883,2961.934,4586942.47,3859764.0561
20030318,2979.295,2989.236,3009.571,2978.011,4477132.79,3936599.811
20030319,3000.761,2976.995,3012.627,2962.027,3916707.8,3279393.4628
20030320,2976.103,2998.924,3007.21,2970.326,3971807.1,3310055.5545
20030321,3005.593,2973.172,3006.38,2971.265,3535039.98,3117809.3736
20030324,3012.274,3007.484,3014.483,2999.148,2801254.42,2468679.4621
20030325,2979.086,3012.142,3014.682,2977.483,3059762.6,2605108.4043
20030326,2968.82,2975.528,2986.541,2958.043,3234137.17,2757999.9894
20030327,3046.34,2966.378,3056.726,2954.083,6146721.5,5077481.577
20030328,3048.612,3045.212,3069.364,3030.347,6639861.5,5603310.8378
20030331,3101.859,3048.603,3102.091,3047.433,6413689.57,5317327.46
20030401,3118.911,3105.28,3129.371,3092.631,7396956.8,6138176.3508
20030402,3127.661,3116.892,3137.802,3110.977,5633992.92,4738142.4629
20030403,3118.456,3128.337,3132.589,3111.881,5281853.98,4339469.897
20030404,3154.842,3115.794,3159.881,3113.415,6472428.47,5142886.8362
20030407,3140.137,3158.425,3184.097,3132.859,6841057.19,5518314.2192
20030408,3146.302,3137.295,3159.396,3136.89,7907783.22,6162437.971
20030409,3219.08,3144.015,3220.882,3136.665,10662489.96,8078829.9754
20030410,3259.948,3226.871,3273.156,3226.871,14271355.25,11596176.3276
20030411,3310.486,3258.933,3330.445,3250.525,14780995.08,11374891.469
20030414,3382.822,3316.022,3395.281,3316.022,19602279.38,16037401.5574
20030415,3433.385,3389.351,3436.708,3359.776,15993145.9,13829927.4575
20030416,3445.872,3447.926,3525.869,3413.737,21010718.74,18940703.1331
20030417,3453.32,3446.292,3481.012,3400.457,13618342.56,12175636.8589
20030418,3408.354,3458.297,3470.761,3392.658,12246455.26,10748220.289
20030421,3325.716,3410.261,3410.261,3282.672,10964209.72,9465292.9459
20030422,3334.182,3328.021,3355.245,3315.454,7159015.18,6350176.4694
20030423,3285.116,3332.931,3350.058,3275.333,10261972.71,8841960.4151
20030424,3188.613,3272.489,3272.489,3147.939,11571827.61,9752754.3613
20030425,3150.958,3175.718,3204.527,3136.771,7979669.76,6548737.063
20030428,3293.924,3129.247,3297.599,3097.487,11278783.47,9334421.5825
20030429,3238.812,3289.763,3295.062,3231.567,10665913.51,9111920.9391
20030430,3260.754,3231.563,3302.236,3231.563,9565938.32,7732228.631
20030512,3307.015,3264.935,3313.529,3247.971,7916906.53,6476446.7818
20030513,3221.285,3330.288,3341.14,3217.538,11856526.62,9799739.0786
20030514,3292.958,3207.574,3294.476,3191.431,11072361.35,8690093.6302
20030515,3393.583,3296.761,3394.716,3276.091,13384116.26,11200922.9097
20030516,3414.126,3399.03,3433.018,3393.101,10310952.85,8846711.78
20030519,3434.628,3422.157,3452.443,3399.381,9050101.17,7735486.0101
20030520,3395.353,3427.845,3427.845,3375.146,7787295.54,6691520.4788
20030521,3394.144,3393.626,3440.025,3385.424,6570765.89,5784882.9239
20030522,3431.021,3392.603,3432.297,3362.926,6939881.46,5991285.8281
20030523,3478.258,3439.586,3519.72,3437.729,11877663.92,10254551.8952
20030526,3503.372,3482.829,3517.17,3481.766,9729232.34,8091910.8713
20030527,3488.859,3504.661,3511.641,3465.694,9219202.19,7455116.9989
20030528,3440.522,3490.613,3514.295,3432.679,9987325.77,8288070.2372
20030529,3489.883,3435.821,3490.655,3415.653,10524953.85,9406880.3201
20030530,3503.691,3495.484,3521.13,3483.26,10584458.24,9204790.0937
20030602,3498.849,3502.68,3503.946,3471.723,8214810.25,6883452.0988
20030603,3455.367,3495.141,3514.867,3450.893,7823710.49,6312077.4598
20030604,3491.435,3448.994,3491.845,3421.233,9388020.59,7010869.5084
20030605,3433.279,3491.754,3493.678,3427.188,6799945.17,5460258.3554
20030606,3362.301,3424.878,3424.878,3362.128,6220250.47,5100932.9282
20030609,3327.971,3350.752,3374.03,3324.418,5147457.16,4234965.8747
20030610,3347.613,3326.871,3364.841,3326.871,4187180.44,3346630.1371
20030611,3411.096,3353.078,3412.205,3353.078,6628516.82,5316433.8701
20030612,3395.652,3413.666,3418.829,3380.609,5507787.17,4306250.3397
20030613,3402.876,3395.576,3425.155,3384.613,6212617.81,4752761.03
20030616,3392.778,3399.237,3404.083,3373.574,5004077.97,3852974.268
20030617,3376.408,3389.456,3405.646,3369.934,4653181.03,3640864.3827
20030618,3381.247,3378.557,3406.315,3378.198,4680683.21,3837541.6229
20030619,3327.294,3379.522,3388.768,3308.999,5749572.38,4528606.0725
20030620,3307.21,3323.937,3341.751,3300.375,4457342.33,3510018.477
20030623,3258.91,3302.431,3302.431,3257.296,4706344.91,3691823.4221
20030624,3273.454,3265.997,3278.102,3249.711,3599629.57,2877281.1984
20030625,3248.843,3275.67,3284.34,3243.249,4087663.09,3156761.3835
20030626,3286.304,3243.259,3298.317,3207.708,5360776.44,4314195.6149
20030627,3227.625,3281.574,3286.767,3226.073,4591489.76,3415630.0408
20030630,3224.807,3215.206,3247.57,3202.906,3571096.05,2645247.1491
20030701,3226.338,3223.066,3273.951,3223.066,4369605.05,3188414.8732
20030702,3263.961,3226.86,3264.493,3206.934,4421002.95,3265400.9024
20030703,3276.102,3267.584,3287.386,3257.412,3872519.05,2952799.7548
20030704,3280.287,3277.124,3300.554,3265.793,3797435.1,2997611.2575
20030707,3306.697,3293.294,3320.796,3268.615,4005181.62,3197592.3049
20030708,3329.517,3311.118,3341.248,3310.113,4449076.45,3578770.1901
20030709,3306.429,3330.692,3333.909,3298.023,3557007.56,2906016.8269
20030710,3383.054,3308.518,3398.648,3307.624,6567053.07,5466110.3141
20030711,3377.038,3384.488,3395.321,3366.953,4556870.67,3750464.7764
20030714,3378.688,3378.934,3385.728,3364.895,4409520.91,3411368.002
20030715,3395.917,3380.673,3419.411,3379.561,5161055.9,3974024.2136
