date,close,open,high,low,vol,amount,market,change_pct,ma5,ma10,ma20,ma60
1994-03-01,757.29,771.52,775.68,756.63,1227367.0,1410783.176,沪市,-1.7756621442839071,766.848,767.067,776.4620000000001,846.8498333333334
1994-03-02,742.06,755.53,760.44,740.63,1291178.0,1430258.699,沪市,-2.0111185939336362,763.318,763.6629999999999,772.9445000000001,842.9708333333333
1994-03-03,734.45,739.39,745.71,727.99,1002258.0,1109703.419,沪市,-1.0255235425706721,758.4399999999999,760.251,768.737,838.9983333333333
1994-03-04,726.3,729.14,735.97,724.33,1135285.0,1234562.815,沪市,-1.1096739056436933,746.216,755.963,765.089,834.7588333333333
1994-03-07,718.4,718.35,718.79,714.05,307824.0,331715.046,沪市,-1.0877048051769256,735.7,752.362,762.4965,830.1368333333334
1994-03-08,711.27,721.65,728.76,705.65,1712448.0,1932770.196,沪市,-0.9924832962138086,726.496,746.6719999999999,760.3025,824.9523333333333
1994-03-09,716.11,715.87,722.04,710.0,2695066.0,3331625.153,沪市,0.6804729568237189,721.3059999999999,742.312,757.4979999999999,820.0596666666667
1994-03-10,698.89,717.72,741.44,694.03,2940279.0,3936809.086,沪市,-2.4046585021854194,714.1940000000001,736.3169999999999,753.434,815.2928333333333
1994-03-11,717.38,700.32,717.95,694.32,3169069.0,4156408.16,沪市,2.6456237748429645,712.4100000000001,729.313,749.41,810.9396666666667
1994-03-14,788.42,774.77,788.42,751.2,4827181.0,5299553.788,沪市,9.902701497114496,726.414,731.057,749.8354999999999,808.2338333333333
1994-03-15,772.76,800.76,800.94,766.6,4687746.0,4254813.54,沪市,-1.9862509829786101,738.712,732.604,749.8354999999999,805.6931666666666
1994-03-16,793.87,767.66,793.87,766.65,3699463.0,4245800.955,沪市,2.731766654588741,754.2639999999999,737.785,750.7239999999999,803.2475
1994-03-17,776.04,805.41,807.52,772.09,3455372.0,3467823.166,沪市,-2.245959665940267,769.694,741.944,751.0975,801.0468333333333
1994-03-18,765.22,777.05,781.18,753.06,2566185.0,2802938.492,沪市,-1.3942580279367012,779.2620000000001,745.836,750.8995,798.7721666666667
1994-03-21,731.62,755.86,757.55,731.05,1679037.0,1783115.798,沪市,-4.3908941219518605,767.902,747.158,749.76,797.9026666666666
1994-03-22,739.31,726.16,739.32,724.38,1309988.0,1344599.46,沪市,1.051092096990236,761.212,749.962,748.317,796.2188333333335
1994-03-23,725.21,739.38,740.38,723.89,1986507.0,1787238.549,沪市,-1.9071837253655355,747.48,750.872,746.592,794.6191666666667
1994-03-24,724.3,725.2,735.49,719.82,2825216.0,3657028.14,沪市,-0.12548089518898964,737.132,753.413,744.865,792.7946666666666
1994-03-25,719.05,732.61,737.16,714.59,2314904.0,2703841.378,沪市,-0.7248377744028756,727.8979999999999,753.58,741.4464999999999,790.8723333333332
1994-03-28,702.23,702.42,709.19,696.52,1986218.0,1924085.93,沪市,-2.339197552325978,722.02,744.961,738.009,788.5778333333334
1994-03-29,706.91,706.37,711.48,700.52,2201980.0,2217041.145,沪市,0.666448314654744,715.54,738.376,735.49,786.3668333333334
1994-03-30,706.34,710.35,714.1,703.99,2023568.0,1814448.307,沪市,-0.08063261235516928,711.766,729.6229999999999,733.704,784.4531666666667
1994-03-31,704.46,709.91,713.6,701.46,2496753.0,2067036.558,沪市,-0.2661607724325443,707.798,722.4649999999999,732.2045,782.4236666666667
1994-04-01,698.84,704.93,705.41,691.86,1654987.0,1422501.192,沪市,-0.7977741816426742,703.756,715.827,730.8315,780.1743333333333
1994-04-04,694.38,698.19,700.21,692.51,2181421.0,2313539.269,沪市,-0.6382004464541291,702.1859999999999,712.103,729.6305,777.849
1994-04-05,682.75,695.2,698.59,681.02,1503539.0,1445908.574,沪市,-1.6748754284397593,697.354,706.447,728.2045,775.35
1994-04-06,679.74,682.23,683.48,675.57,1097687.0,1007611.122,沪市,-0.44086415232514886,692.034,701.9,726.3860000000001,772.5626666666667
1994-04-07,677.31,678.11,684.55,674.72,1188220.0,1037017.104,沪市,-0.3574896283873308,686.604,697.201,725.307,769.3623333333333
1994-04-08,678.85,678.13,680.57,675.25,914266.0,801904.603,沪市,0.22737003735366912,682.606,693.1809999999999,723.3805,766.0158333333333
1994-04-11,659.05,668.85,670.27,657.1,1173086.0,977913.059,沪市,-2.916697355822362,675.54,688.863,716.912,761.995
1994-04-12,665.61,655.34,665.81,652.56,1078185.0,791319.83,沪市,0.9953721265457904,672.112,684.733,711.5545,758.2253333333334
1994-04-13,656.79,673.6,674.5,654.94,1548426.0,1057717.342,沪市,-1.3251002839500647,667.5219999999999,679.778,704.7005,754.3711666666667
1994-04-14,636.08,651.82,654.57,634.58,1630720.0,929730.203,沪市,-3.153214878423838,659.2760000000001,672.94,697.7025,750.0148333333333
1994-04-15,626.79,630.57,630.83,592.31,2369345.0,1347446.438,沪市,-1.4605081121871533,648.8639999999999,665.735,690.7810000000001,746.3075
1994-04-18,604.15,619.51,619.53,597.73,1587921.0,1238669.794,沪市,-3.612055074267295,637.8839999999999,656.712,684.4075,742.0553333333334
1994-04-19,572.73,597.78,600.66,571.44,1710162.0,1271598.641,沪市,-5.200695191591487,619.308,645.71,676.0785,737.6831666666666
1994-04-20,540.24,560.79,563.24,536.87,1814450.0,1281112.339,沪市,-5.672830129380335,595.998,631.76,666.8299999999999,733.2288333333332
1994-04-21,582.43,536.34,588.0,536.34,2191990.0,1677485.961,沪市,7.809492077595137,585.2679999999999,622.2719999999999,659.7365,729.5591666666667
1994-04-22,566.07,586.83,599.01,563.79,3213060.0,2671824.331,沪市,-2.808921243754592,573.124,610.9939999999999,652.0875,725.4456666666666
1994-04-25,560.8,566.63,572.39,555.76,1931556.0,1500084.13,沪市,-0.9309802674581036,564.454,601.1690000000001,645.016,720.8056666666668
1994-04-26,579.72,565.47,579.91,565.47,1423889.0,1188892.222,沪市,3.373751783166923,565.8520000000001,592.5799999999999,638.6564999999999,716.8695
1994-04-27,598.5,590.99,598.58,583.29,2916956.0,2595940.975,沪市,3.2394949285862173,577.504,586.751,633.2645,713.3043333333333
1994-04-28,599.63,605.98,616.09,593.81,3579686.0,2676488.615,沪市,0.18880534670009386,580.9440000000001,583.106,628.023,709.6548333333334
1994-04-29,592.56,598.35,610.95,585.77,2604835.0,1740094.9,沪市,-1.1790604205927036,586.242,579.683,622.7090000000001,706.2098333333332
1994-05-03,605.77,593.94,605.77,588.95,1400761.0,942112.113,沪市,2.22931011205616,595.2360000000001,579.845,618.2785,703.4685000000001
1994-05-04,619.58,615.81,620.94,610.38,2380003.0,1902268.208,沪市,2.2797431368341226,603.208,584.53,615.12,701.209
1994-05-05,590.87,608.36,609.85,585.23,1907679.0,1532605.876,沪市,-4.633784176377553,601.682,589.5930000000001,610.6764999999999,698.1868333333333
1994-05-06,585.8,589.23,592.75,575.25,1776204.0,1479680.182,沪市,-0.858056763755144,598.9159999999999,589.93,606.101,694.9473333333334
1994-05-09,581.7,587.94,588.38,576.94,1749043.0,1076955.205,沪市,-0.699897575964481,596.744,591.493,601.2434999999999,691.3446666666666
1994-05-10,595.38,584.77,595.42,584.54,1716041.0,1253771.251,沪市,2.351727694687966,594.6659999999999,594.9509999999999,598.0600000000001,688.2691666666666
1994-05-11,591.18,603.27,606.73,589.64,2548720.0,2022743.017,沪市,-0.7054318250529157,588.986,596.097,594.3385000000001,685.2428333333334
1994-05-12,582.16,586.15,593.7,580.39,1844336.0,1379203.348,沪市,-1.5257620352515322,587.2439999999999,594.463,590.6070000000001,682.0105
1994-05-13,590.39,582.51,590.4,575.28,1466810.0,1033986.347,沪市,1.4137007008382607,588.162,593.539,588.3225,679.0408333333332
1994-05-16,592.57,597.12,597.12,588.48,2653975.0,1403832.742,沪市,0.3692474466030937,590.336,593.54,586.6115,676.0973333333333
1994-05-17,592.02,592.29,594.98,589.53,1637435.0,917132.979,沪市,-0.09281603861148735,589.664,592.1650000000001,586.005,673.3908333333333
1994-05-18,583.32,590.32,591.61,581.73,1945166.0,783223.372,沪市,-1.469544947805801,588.092,588.539,586.5345,670.31
1994-05-19,590.54,578.8,590.63,576.85,1231949.0,651372.196,沪市,1.2377425769731776,589.768,588.5060000000001,589.0495000000001,667.4905
1994-05-20,594.22,592.38,597.72,588.37,2057304.0,1441660.834,沪市,0.6231584651336108,590.534,589.3480000000001,589.639,664.7468333333333
1994-05-23,587.65,594.52,597.15,586.39,1585670.0,865000.448,沪市,-1.1056511056511176,589.55,589.943,590.7180000000001,661.4173333333333
1994-05-24,590.46,586.5,590.52,586.5,1047124.0,605327.688,沪市,0.47817578490598756,589.238,589.451,592.201,658.4086666666666
1994-05-25,586.76,591.23,592.85,585.15,1076634.0,682096.9,沪市,-0.6266300850184647,589.926,589.009,592.553,655.5665
1994-05-26,577.46,586.09,587.16,575.93,1099491.0,648945.911,沪市,-1.5849751175949223,587.3100000000001,588.539,591.501,652.8231666666667
1994-05-27,573.36,572.97,574.78,566.37,1299107.0,774701.009,沪市,-0.7100058878537041,583.1379999999999,586.836,590.1875,650.1383333333334
1994-05-30,544.26,565.63,565.87,543.19,6412940.0,661342.326,沪市,-5.075345332775227,574.46,582.005,587.7725,647.1043333333333
1994-05-31,556.26,538.45,556.28,537.78,3108228.0,493964.148,沪市,2.2048285745783325,567.6200000000001,578.429,585.2969999999999,644.4019999999999
1994-06-01,545.05,554.08,556.9,543.88,2250024.0,558840.169,沪市,-2.0152446697587534,559.278,574.6020000000001,581.5705,641.6316666666667
1994-06-02,546.58,543.3,548.12,543.1,1835763.0,415087.253,沪市,0.2807081919090182,553.102,570.206,579.356,638.8061666666667
1994-06-03,548.75,547.21,555.39,547.15,1757666.0,554162.621,沪市,0.3970141607815725,548.18,565.659,577.5035,636.3038333333334
1994-06-06,542.97,549.03,549.66,540.99,1169550.0,361800.371,沪市,-1.0533029612756262,547.922,561.191,575.567,633.397
1994-06-07,529.76,541.16,541.25,527.93,586253.0,430936.321,沪市,-2.4329152623533634,542.6220000000001,555.121,572.286,629.0859999999999
1994-06-08,533.56,526.4,535.52,522.85,805043.0,539957.391,沪市,0.7173059498640777,540.324,549.801,569.405,625.0993333333334
1994-06-09,523.0,534.24,536.89,521.02,931669.0,725095.114,沪市,-1.9791588574855634,535.608,544.355,566.4469999999999,620.5848333333334
1994-06-10,514.54,519.84,521.84,512.03,784703.0,531074.637,沪市,-1.6175908221797375,528.766,538.4730000000001,562.6545,616.2265
1994-06-13,492.03,505.54,505.68,491.61,707644.0,410018.711,沪市,-4.374781358106272,518.578,533.25,557.6274999999999,611.6733333333334
1994-06-14,490.75,492.45,497.8,487.26,751739.0,429329.514,沪市,-0.260146739019973,510.776,526.699,552.564,607.6588333333334
1994-06-15,496.11,492.84,498.71,491.18,829897.0,414025.371,沪市,1.0922058074376073,503.28600000000006,521.8050000000001,548.2035,603.6054999999999
1994-06-16,506.36,498.11,506.4,494.94,797724.0,435822.257,沪市,2.066074056156908,499.95799999999997,517.783,543.9945,599.958
1994-06-17,527.85,509.09,528.45,504.13,1842022.0,992650.193,沪市,4.244016115016991,502.62000000000006,515.693,540.676,596.6838333333334
1994-06-20,502.43,523.37,531.11,500.46,1858213.0,1115201.494,沪市,-4.815762053613715,504.7,511.639,536.415,593.0735000000001
1994-06-21,498.07,498.56,501.24,494.81,636656.0,372147.027,沪市,-0.8677825766773561,506.16399999999993,508.46999999999997,531.7955,589.6708333333333
1994-06-22,505.18,499.14,509.19,499.14,556087.0,324051.161,沪市,1.4275101893308273,507.97799999999995,505.63199999999995,527.7165,586.3086666666667
1994-06-23,500.39,507.03,507.92,498.57,624638.0,391212.924,沪市,-0.9481768874460617,506.784,503.371,523.863,582.8761666666667
1994-06-24,492.33,499.91,500.5,490.68,599505.0,364686.242,沪市,-1.610743619976418,499.68,501.15,519.8115,579.3406666666666
1994-06-27,472.1,483.45,483.9,471.03,661367.0,380743.379,沪市,-4.109032559462145,493.6139999999999,499.157,516.2035000000001,575.5616666666667
1994-06-28,469.95,470.54,472.95,468.77,387833.0,207516.279,沪市,-0.45541198898538804,487.98999999999995,497.07699999999994,511.88800000000003,571.8211666666666
1994-06-29,468.2,472.48,475.38,466.97,343038.0,192562.032,沪市,-0.37238004042983164,480.59399999999994,494.28600000000006,508.0455,568.2453333333332
1994-06-30,469.29,466.35,471.18,458.74,475173.0,268926.728,沪市,0.2328064929517426,474.37399999999997,490.579,504.1809999999999,564.7378333333332
1994-07-01,458.37,469.27,469.43,457.51,528995.0,309435.96,沪市,-2.326919388864035,467.58200000000005,483.63100000000003,499.662,561.0888333333334
1994-07-04,438.58,446.23,446.86,438.12,519699.0,277932.518,沪市,-4.317472783995468,460.878,477.246,494.4425,557.0843333333335
1994-07-05,443.61,437.64,443.86,436.22,438989.0,237065.955,沪市,1.14688312280542,455.61,471.8,490.13500000000005,553.4936666666667
1994-07-06,431.71,444.59,445.05,430.77,562537.0,275081.877,沪市,-2.6825364622078074,448.312,464.453,485.0425,549.5953333333333
1994-07-07,425.98,428.3,430.58,423.03,441382.0,239545.352,沪市,-1.3272798869611413,439.65,457.012,480.1915,545.7485
1994-07-08,437.75,426.25,438.06,425.9,596502.0,325375.151,沪市,2.763040518334181,435.526,451.554,476.352,542.443
1994-07-11,428.15,436.54,436.54,427.08,660753.0,406679.062,沪市,-2.1930325528269567,433.44000000000005,447.159,473.1580000000001,539.1323333333333
1994-07-12,429.21,427.62,431.15,427.23,322477.0,159813.616,沪市,0.2475767838374443,430.56000000000006,443.08500000000004,470.081,536.2166666666667
1994-07-13,437.62,430.55,437.66,430.4,461652.0,251675.038,沪市,1.9594138067612565,431.742,440.02700000000004,467.15650000000005,533.9648333333333
1994-07-14,431.8,437.53,440.59,430.57,790636.0,498111.687,沪市,-1.3299209359718511,432.90599999999995,436.27799999999996,463.4285,532.1575
1994-07-15,413.93,431.01,431.05,413.0,696118.0,369175.494,沪市,-4.138490041685971,428.142,431.834,457.73249999999996,529.3491666666666
1994-07-18,398.96,405.61,406.64,397.47,450040.0,209533.202,沪市,-3.6165535235426316,422.304,427.872,452.559,526.564
1994-07-19,400.48,398.9,403.49,393.06,388639.0,179714.856,沪市,0.38099057549629833,416.558,423.559,447.6795,523.892
1994-07-20,393.87,401.98,402.59,393.14,334605.0,167150.604,沪市,-1.6505193767479054,407.80800000000005,419.775,442.11400000000003,520.7945
1994-07-21,380.9,390.94,390.99,380.72,519747.0,240580.873,沪市,-3.2929646837789206,397.628,415.267,436.13949999999994,517.1678333333333
1994-07-22,363.73,378.19,378.23,362.29,782751.0,357768.208,沪市,-4.507744814912041,387.588,407.865,429.70950000000005,513.2361666666667
1994-07-25,375.39,357.4,375.39,354.5,940691.0,425631.034,沪市,3.205674538806247,382.874,402.589,424.87399999999997,509.6166666666667
1994-07-26,388.75,376.76,388.8,372.11,1693893.0,797643.739,沪市,3.558965342710252,380.528,398.543,420.814,505.99966666666666
1994-07-27,371.1,387.81,392.17,369.04,1834646.0,855892.461,沪市,-4.540192926045005,375.974,391.891,415.959,501.85833333333335
1994-07-28,339.81,366.55,367.72,339.04,1280774.0,557004.735,沪市,-8.431689571544066,367.75600000000003,382.692,409.485,497.674
1994-07-29,333.92,335.45,338.96,325.89,1183388.0,482767.182,沪市,-1.7333215620493725,361.794,374.69100000000003,403.2625,493.476
1994-08-01,445.64,394.87,448.91,377.97,6203991.0,3047689.88,沪市,33.45711547676089,375.844,379.35900000000004,403.6155,491.2083333333333
1994-08-02,432.61,451.18,494.81,431.58,9188949.0,5343167.33,沪市,-2.923884750022432,384.616,382.572,403.06550000000004,488.4955
1994-08-03,522.98,438.52,523.03,434.11,8344837.0,4575471.848,沪市,20.88948475532235,414.992,395.483,407.629,487.35883333333334
1994-08-04,562.77,558.69,592.98,522.98,17575995.0,10538590.712,沪市,7.608321541932761,459.584,413.66999999999996,414.46849999999995,487.03566666666666
1994-08-05,683.04,579.47,683.04,579.47,17730586.0,10436576.241,沪市,21.371075217229052,529.408,445.601,426.733,488.57983333333334
1994-08-08,711.8,720.48,754.67,671.67,15876782.0,11441736.683,沪市,4.210587959709522,582.64,479.242,440.91549999999995,490.567
1994-08-09,621.58,715.54,715.54,608.68,9620500.0,6787234.893,沪市,-12.674908682214092,620.434,502.525,450.53399999999993,491.05966666666666
1994-08-10,739.66,619.34,739.66,597.26,14283870.0,9542152.722,沪市,18.996750217188453,663.77,539.381,465.63599999999997,493.6653333333333
1994-08-11,689.31,765.32,768.08,684.53,16929738.0,12471933.56,沪市,-6.807181678068308,689.078,574.331,478.51150000000007,495.31149999999997
1994-08-12,689.66,676.07,731.02,675.28,7254857.0,4955084.079,沪市,0.0507754130942617,690.4019999999999,609.905,492.29800000000006,496.9021666666667
1994-08-15,665.88,671.1,691.22,654.22,4551259.0,3055076.373,沪市,-3.448075863468947,681.2180000000001,631.929,505.64399999999995,498.206
1994-08-16,693.01,670.0,713.9,668.0,7200028.0,4355285.392,沪市,4.074307683066025,695.5039999999999,657.969,520.2705,499.91516666666666
1994-08-17,725.04,703.88,725.04,693.02,5418758.0,4597869.652,沪市,4.621866928327156,692.5799999999999,678.175,536.829,502.2198333333333
1994-08-18,748.56,734.84,772.32,726.09,13240724.0,11000314.111,沪市,3.243958953988746,704.43,696.754,555.212,505.0715
1994-08-19,713.85,750.67,760.27,707.02,8427972.0,6684195.151,沪市,-4.636902853478664,709.268,699.835,572.7180000000001,507.41299999999995
1994-08-22,681.8,680.07,697.55,668.72,4689260.0,3362148.177,沪市,-4.489738740631799,712.452,696.8349999999999,588.0385,509.70533333333333
1994-08-23,714.61,694.71,714.62,673.67,4099113.0,3007486.78,沪市,4.812261660310946,716.772,706.138,604.3315,512.3444999999999
1994-08-24,705.71,718.61,727.41,704.67,5104219.0,4762955.361,沪市,-1.245434572703985,712.906,702.743,621.062,515.0221666666666
1994-08-25,722.23,704.47,724.15,704.47,4022221.0,3393026.642,沪市,2.340904904280783,707.6400000000001,706.035,640.183,517.9496666666666
1994-08-26,707.41,728.26,728.76,707.41,4949756.0,4132017.324,沪市,-2.0519779017764472,706.352,707.81,658.8575,520.5939999999999
1994-08-29,710.68,716.87,717.95,706.52,3753917.0,3713521.735,沪市,0.46224961479197635,712.128,712.29,672.1094999999999,523.3891666666666
1994-08-30,756.2,715.45,763.07,715.45,8119895.0,7812270.453,沪市,6.405133111949124,720.446,718.6089999999999,688.289,527.1631666666667
1994-08-31,785.33,771.33,787.22,761.93,10734819.0,9438548.861,沪市,3.8521555144141795,736.37,724.6379999999999,701.4064999999999,531.3593333333333
1994-09-01,790.19,785.61,813.42,785.56,8635737.0,7930486.027,沪市,0.6188481275387403,749.962,728.801,712.7775,535.8125
1994-09-02,830.18,796.69,830.2,796.69,6685557.0,6524260.577,沪市,5.0608081600627575,774.516,740.434,720.1344999999999,541.0731666666667
1994-09-05,940.61,871.16,940.76,868.15,18384264.0,14907976.123,沪市,13.301934520224545,820.5020000000001,766.315,731.575,548.5495
1994-09-06,1004.92,973.28,1008.01,936.81,14313953.0,15753656.948,沪市,6.83705255100413,870.2459999999999,795.346,750.742,557.119
1994-09-07,931.57,977.3,1016.38,919.84,11867308.0,12793026.985,沪市,-7.299088484655492,899.494,817.932,760.3375,564.3766666666667
1994-09-08,972.84,967.9,998.55,937.26,7921545.0,9731151.866,沪市,4.430155543866809,936.024,842.993,774.5139999999999,572.1513333333334
1994-09-09,962.52,982.43,997.67,950.81,8833818.0,9218570.761,沪市,-1.0608116442580529,962.492,868.5040000000001,788.1569999999999,579.3958333333334
1994-09-12,1019.97,996.68,1023.3,981.81,8087496.0,9068938.162,沪市,5.968707143747665,978.3639999999999,899.433,805.8615,588.0215000000001
1994-09-13,1033.47,1036.84,1052.94,1025.1,10204500.0,11398095.772,沪市,1.3235683402452958,984.074,927.1599999999999,822.8844999999999,596.9448333333333
1994-09-14,974.86,1040.95,1041.43,970.69,8062620.0,7864359.196,沪市,-5.671185423863301,992.732,946.1129999999999,835.3754999999999,604.7728333333333
1994-09-15,972.54,985.33,991.12,930.62,4641504.0,5004640.071,沪市,-0.2379828898508518,992.6719999999999,964.3480000000002,846.5745,612.642
1994-09-16,978.99,983.79,992.39,953.99,5237974.0,5216457.276,沪市,0.6632117959158634,995.966,979.229,859.8315,620.753
1994-09-19,927.62,944.25,970.06,925.83,4141982.0,3785485.116,沪市,-5.2472446092401315,977.4959999999999,977.93,872.1225000000001,628.3449999999999
1994-09-20,914.39,922.8,933.28,897.38,3326539.0,3181837.508,沪市,-1.4262305685517784,953.68,968.8770000000001,882.1115,635.7523333333335
1994-09-21,969.03,928.75,969.03,928.75,3536784.0,3698107.896,沪市,5.975568411728038,952.5139999999999,972.6229999999999,895.2774999999999,644.0995
1994-09-22,918.44,974.21,974.25,913.94,4560400.0,4723348.844,沪市,-5.220684602127889,941.6940000000001,967.183,905.0880000000001,651.5853333333332
1994-09-23,867.65,908.75,912.95,865.93,4166424.0,4052413.193,沪市,-5.530029179913775,919.426,957.6959999999999,913.1,658.4066666666666
1994-09-26,880.6,856.17,884.27,844.32,2765866.0,2746748.822,沪市,1.4925373134328401,910.0219999999999,943.759,921.5960000000001,665.7736666666666
1994-09-27,870.15,880.69,886.96,865.24,2366061.0,2479185.918,沪市,-1.18669089257325,901.174,927.4269999999999,927.2935,672.8826666666666
1994-09-28,912.38,881.14,913.29,881.14,3719895.0,3585119.298,沪市,4.85318623225881,889.844,921.1790000000001,933.6460000000001,680.8938333333334
1994-09-29,839.37,921.81,922.29,823.05,3624128.0,3758015.22,沪市,-8.002148227712135,874.03,907.8619999999999,936.1049999999999,687.7836666666666
1994-09-30,791.15,811.83,835.5,789.64,3668769.0,3295479.205,沪市,-5.744784779060486,858.7300000000001,889.0779999999999,934.1535,693.6736666666667
1994-10-05,706.42,770.9,775.85,681.87,3261098.0,2810026.601,沪市,-10.70972634772167,823.8939999999999,866.958,922.4439999999998,698.3114999999999
1994-10-06,660.5,731.65,736.29,659.89,2837029.0,2302783.307,沪市,-6.500382208884226,781.964,841.5690000000001,905.223,702.1663333333332
1994-10-07,738.03,638.32,759.8,546.79,6343069.0,5041046.896,沪市,11.738077214231634,747.094,818.4689999999999,895.546,707.1731666666667
1994-10-10,698.93,678.02,727.47,665.74,5216786.0,4840296.417,沪市,-5.297887619744457,719.0060000000001,796.518,881.8505000000001,711.6253333333333
1994-10-11,705.07,712.03,721.66,700.02,2284055.0,1991256.9,沪市,0.8784856852617651,701.79,780.26,868.9780000000001,716.4776666666666
1994-10-12,711.01,712.39,725.67,706.56,2136533.0,1775087.991,沪市,0.8424695420312878,702.708,763.301,853.5300000000001,721.6785
1994-10-13,635.38,706.76,706.76,634.67,3638977.0,2532816.599,沪市,-10.636981195763774,697.684,739.8240000000001,833.6254999999999,725.5934999999998
1994-10-14,663.75,608.07,666.92,593.05,3270027.0,2721504.435,沪市,4.46504454027512,682.8280000000001,714.961,818.07,730.0915
1994-10-17,616.34,617.9,633.16,615.5,1350710.0,1028189.538,沪市,-7.142749529190207,666.3100000000001,692.658,800.26,734.0155
1994-10-18,624.52,625.49,630.16,619.11,898639.0,675016.876,沪市,1.3271895382418686,650.2,675.995,782.5364999999999,738.3619999999999
1994-10-19,652.89,631.34,654.06,631.24,1934321.0,1455494.109,沪市,4.54268878498687,638.576,670.642,768.8,742.9869999999999
1994-10-20,718.99,663.31,718.99,663.31,4762116.0,4089375.948,沪市,10.12421694312977,655.298,676.491,759.03,748.491
1994-10-21,712.71,730.97,746.9,706.41,6549281.0,6523712.843,沪市,-0.8734474749301113,665.0899999999999,673.9590000000001,746.2139999999999,754.1845
1994-10-24,785.85,741.05,785.95,734.93,6031524.0,5604240.526,沪市,10.262238498126862,698.992,682.6510000000001,739.5845,761.6185
1994-10-25,744.52,794.57,794.85,744.52,5659518.0,5355785.83,沪市,-5.259273398231223,722.992,686.596,733.4280000000001,768.4618333333334
1994-10-26,686.31,725.94,730.8,683.4,3347931.0,2874022.651,沪市,-7.818460215978085,729.676,684.126,723.7135000000001,772.4730000000001
1994-10-27,703.62,682.02,703.62,678.18,1905228.0,1429674.258,沪市,2.522183852777915,726.6020000000001,690.95,715.387,776.9898333333333
1994-10-28,677.45,695.66,702.92,675.65,2598664.0,1766982.376,沪市,-3.719337142207435,719.55,692.3199999999999,703.6405,779.5643333333334
1994-10-31,654.98,648.24,665.1,642.86,1551624.0,1051577.355,沪市,-3.3168499520259798,693.376,696.184,694.4209999999999,781.1011666666667
1994-11-01,673.79,667.66,675.66,657.27,1199615.0,902302.292,沪市,2.8718434150661,679.2299999999999,701.111,688.553,780.947
1994-11-02,667.86,667.05,672.12,663.77,1008649.0,650360.246,沪市,-0.8800961723979261,675.5400000000001,702.608,686.625,780.2146666666666
1994-11-03,717.36,675.32,722.6,675.04,3411274.0,2974120.731,沪市,7.411732997933695,678.288,702.4449999999999,689.468,781.8109999999999
1994-11-04,666.77,717.61,717.65,664.69,2777741.0,2289476.616,沪市,-7.052247128359546,676.152,697.851,685.905,780.5961666666667
1994-11-07,674.67,649.14,678.45,648.68,1213088.0,965195.221,沪市,1.1848163534652123,680.0899999999999,686.733,684.692,780.3521666666668
1994-11-08,709.69,707.27,735.83,697.82,4271396.0,4398732.998,沪市,5.190685816769691,687.2700000000001,683.25,684.923,780.686
1994-11-09,723.91,691.98,724.72,691.98,2510967.0,2575883.633,沪市,2.003691752737091,698.48,687.01,685.568,781.6531666666667
1994-11-10,711.68,738.0,743.22,710.01,2914388.0,3032842.31,沪市,-1.6894365321656002,697.3439999999999,687.816,689.383,781.9643333333333
1994-11-11,731.16,725.88,731.16,708.0,1982480.0,1762554.193,沪市,2.7371852517985573,710.222,693.187,692.7535,782.0663333333333
1994-11-14,733.39,731.63,739.56,725.53,2434357.0,2209472.635,沪市,0.30499480277914603,721.966,701.028,698.606,781.8135000000001
1994-11-15,705.43,717.3,724.39,704.89,1813599.0,1699881.472,沪市,-3.812432675656885,721.114,704.192,702.6515,781.6731666666668
1994-11-16,706.63,704.94,712.38,694.26,1135136.0,1129399.129,沪市,0.17010901152489932,717.658,708.069,705.3385,782.087
1994-11-17,697.17,707.16,709.89,696.88,912134.0,932018.484,沪市,-1.3387487086594207,714.756,706.05,704.2475,781.7963333333333
1994-11-18,698.81,690.66,698.82,685.62,706662.0,603358.535,沪市,0.2352367428317237,708.286,709.2539999999999,703.5525,781.6813333333333
1994-11-21,699.1,695.75,703.59,693.94,345825.0,286605.361,沪市,0.04149911993247546,701.4280000000001,711.6969999999999,699.2149999999999,781.2958333333333
1994-11-22,692.39,702.04,705.25,690.05,724103.0,618243.47,沪市,-0.9598054641682174,698.8199999999999,709.967,696.6085,781.0455000000001
1994-11-23,679.61,690.98,691.61,676.5,690297.0,556339.658,沪市,-1.845780557200416,693.4159999999999,705.537,696.2735,780.5276666666667
1994-11-24,678.02,676.16,684.02,674.65,583816.0,453762.401,沪市,-0.23395771104015584,689.586,702.1709999999999,694.9934999999999,779.2246666666666
1994-11-25,685.33,697.09,701.31,684.0,662797.0,603284.439,沪市,1.078139287926616,686.8900000000001,697.588,695.3875,777.5580000000001
1994-11-28,681.49,683.83,683.94,677.96,307181.0,230318.582,沪市,-0.5603140093093928,683.368,692.3979999999999,696.713,775.7463333333333
1994-11-29,687.56,671.7,687.56,670.61,393979.0,315890.093,沪市,0.8906953880467805,682.4019999999999,690.611,697.4014999999999,773.3693333333333
1994-11-30,683.59,687.04,689.96,682.8,387252.0,350989.961,沪市,-0.5774041538192942,683.198,688.307,698.1879999999999,769.0856666666666
1994-12-01,682.3,684.02,684.72,680.0,268981.0,208464.16,沪市,-0.18870960663557312,684.0540000000001,686.8199999999999,696.4350000000001,763.7086666666668
1994-12-02,677.91,684.18,685.47,677.6,338072.0,248127.881,沪市,-0.6434119888611978,682.5699999999999,684.73,696.992,759.481
